,added_at,is_local,added_by.type,track.album.album_type,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.disc_number,track.duration_ms,track.episode,track.explicit,track.external_ids.isrc,track.is_local,track.name,track.popularity,track.track,track.track_number,track.type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
1490,2020-08-07T08:21:00Z,False,user,album,7gZilZGYr8M7UwEeYvdAKZ,Greetings From Imrie House (U.S. Version),2005-08-08,day,11,album,1,234146,False,False,USAT20503222,False,Just the Girl,62,True,2,track,0.571,0.89,9,-1.6,1,0.0395,0.00509,0.0,0.0769,0.751,110.958,1JURww012QnWAw0zZXi6Aa,4
1491,2020-08-07T08:21:00Z,False,user,album,67kj88d9xbscqqG8EdMpIu,Rappa Ternt Sanga,2005,year,18,album,1,231040,False,False,USJI10500485,False,I'm Sprung,64,True,2,track,0.722,0.329,0,-11.617,0,0.108,0.088,0.0,0.081,0.166,99.991,0F7rEdewJ6cSLylOZZpDu7,4
1492,2020-08-07T08:21:00Z,False,user,single,4SWXoG7H0MOIi6s4DdT96A,Signs,2004-01-01,day,2,album,1,236813,False,True,USMC10400893,False,Signs,54,True,1,track,0.94,0.713,7,-5.308,1,0.127,0.0319,0.00076,0.325,0.666,112.955,2Sionb7ZAmdVGH9mieuJ7Z,4
1493,2020-08-07T08:21:00Z,False,user,album,1hg0pQJLE9dzfT1kgZtDPr,Confessions on a Dance Floor,2005-11-11,day,12,album,1,337733,False,False,USWB10504319,False,Hung Up,74,True,1,track,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,3850dYVgOFIXJh5U4BFEWH,4
1494,2020-08-07T08:21:00Z,False,user,album,5nkUSlIhtoJZMOUlB0sNCp,From Under The Cork Tree,2005-05-03,day,13,album,1,229093,False,False,USIR20500201,False,"Sugar, We're Goin Down",79,True,4,track,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,2TfSHkHiFO4gRztVIkggkE,4
1495,2020-08-07T08:21:00Z,False,user,album,1f9vWKabhNPNQnHLleExSh,It's Time,2005-02-08,day,15,album,1,225906,False,False,USRE10401888,False,Home,69,True,5,track,0.608,0.37,7,-9.207,1,0.0306,0.844,1.87e-05,0.112,0.349,127.631,3lyLqIn8mybyEFTs8JJaLf,4
1496,2020-08-07T08:21:00Z,False,user,album,6VsJamdhvYKcnpwHAKULI0,Monkey Business,2005-01-01,day,16,album,1,219000,False,False,USIR10500766,False,Don't Lie,62,True,4,track,0.662,0.785,9,-5.299,1,0.186,0.16,0.0,0.0784,0.604,89.885,6tp27J7xy18DQiQXut3GsF,4
1497,2020-08-07T08:21:00Z,False,user,compilation,1fEeqgu6gzIP1cPZS0uP4W,Spinning music 2020,2020-06-12,day,41,album,1,197666,False,False,USIR10500153,False,Switch,36,True,39,track,0.873,0.9,5,-4.325,0,0.18,0.0107,0.000502,0.556,0.478,102.516,1N7b4evSBcshS6WUbWhZIr,4
1498,2020-08-07T08:21:00Z,False,user,album,2hOY4rDu51XSBvtwfWgSmz,Lifehouse,2005-03-22,day,12,album,1,195493,False,False,USDW10500001,False,You And Me,76,True,2,track,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,0815caqt2Lytro5EIzMufT,3
1499,2020-08-07T08:21:00Z,False,user,album,65G0BpV00GmLi5WUCeWdvT,Wanted,2005,year,11,album,1,248493,False,False,USSM10501964,False,Let Me Hold You (feat. Omarion),62,True,3,track,0.815,0.662,6,-8.244,1,0.199,0.0915,0.000409,0.0898,0.611,151.518,1oNToERLIN71YCPLbRIQGQ,4
1500,2020-08-07T08:21:00Z,False,user,album,2pidzXTaHV4WaIJYRxKDCH,The Massacre,2005-03-03,day,22,album,1,214226,False,True,USIR10401085,False,Disco Inferno,70,True,13,track,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,69bHJ9qs5FrUJbKP8xU8uZ,4
1501,2020-08-07T08:21:00Z,False,user,album,0hk2hXNB5d65F400dhcdcV,Crunk Juice,2004-11-16,day,19,album,1,260600,False,True,USTV10400221,False,Lovers And Friends,66,True,12,track,0.675,0.501,10,-6.183,1,0.22,0.0541,0.0,0.429,0.532,139.861,41PWz0hAiU9FqsmjR9Wh62,4
1502,2020-08-07T08:21:00Z,False,user,album,3j70PDKieTWQAwas3bPHRZ,Eye To The Telescope,2005-01-01,day,12,album,1,201706,False,False,GBGLM0400069,False,Suddenly I See,70,True,9,track,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,5p9XWUdvbUzmPCukOmwoU3,4
1503,2020-08-07T08:21:00Z,False,user,album,5ugoRIIaimU0HVI5mNZkCY,Face To Face,2005,year,11,album,1,241066,False,False,GBARL0500641,False,You Raise Me Up,50,True,1,track,0.129,0.358,10,-6.596,1,0.0314,0.631,0.0,0.0886,0.172,75.048,7wdLZdLzaYCkUvxkPhFP4Q,5
1504,2020-08-07T08:21:00Z,False,user,album,5Kexjw3aLUrvDNAGrUMAmE,Bluestars,2005-05-17,day,14,album,1,237733,False,True,USAT20502447,False,Grind With Me,65,True,3,track,0.7,0.538,1,-5.952,1,0.045,0.000204,0.0,0.105,0.189,136.518,3B7i9OKRRmIsSBHEbJz58Y,4
1505,2020-08-07T08:21:00Z,False,user,album,4W6kVnBPgcW8zDYXbRHh2J,Get Lifted,2005-12-06,day,15,album,1,281466,False,False,USSM10411915,False,Ordinary People,67,True,8,track,0.469,0.132,10,-14.001,1,0.0798,0.928,0.0,0.0873,0.36,66.989,2ZA4uMlSZjaoWGFqP1tsLI,3
1506,2020-08-07T08:21:00Z,False,user,album,6VsJamdhvYKcnpwHAKULI0,Monkey Business,2005-01-01,day,16,album,1,239773,False,False,USIR10500521,False,Don't Phunk With My Heart,62,True,2,track,0.69,0.928,5,-2.76,0,0.061,0.00937,0.0,0.547,0.604,130.889,5MzjQ95rdB2xt9DNa2IzaC,4
1507,2020-08-07T08:21:00Z,False,user,album,5PE3OnyEPOlTShpjij8Wfp,Down For Life,2005-11-08,day,14,album,1,224253,False,True,USEA20520540,False,Laffy Taffy,65,True,2,track,0.891,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499,2ajhenDRiiAnCHHjsIOHhJ,4
1508,2020-08-07T08:21:00Z,False,user,compilation,7w2MdUz4qr0477ZtEY10pl,Playlist: The Very Best Of Amerie,2008,year,14,album,1,238746,False,False,USSM10507441,False,1 Thing,54,True,3,track,0.636,0.946,10,-4.683,0,0.332,0.115,3.75e-05,0.0416,0.891,125.085,6ZyNjT2hYvfV5PuW84dp1E,5
1509,2020-08-07T08:21:00Z,False,user,album,1s7mOQFhSmwxyNi6K5nmQQ,Irish Son,2004-11-23,day,11,album,1,229826,False,False,GBBBN0401163,False,Almost Here,42,True,11,track,0.561,0.452,9,-7.324,0,0.0336,0.409,0.0,0.106,0.316,77.984,2zNYAhrM4ayQsdtDPeDE71,4
1510,2020-08-07T08:21:00Z,False,user,album,6cpp6a0RDlZhHUa2C1ArN3,R&G (Rhythm & Gangsta): The Masterpiece,2004-01-01,day,20,album,1,266066,False,True,USMC10400640,False,Drop It Like It's Hot,69,True,3,track,0.892,0.628,1,-3.832,1,0.216,0.169,0.0,0.102,0.676,92.063,70ludZZEUJy1aFVkPI0Kpi,4
1511,2020-08-07T08:21:00Z,False,user,album,6tiqcLj9TP3qaxWUbNuPYn,Disturbing Tha Peace Presents Bobby Valentino,2005-01-01,day,18,album,1,258666,False,False,USDJ20500006,False,"Slow Down - 12"" Version",66,True,2,track,0.568,0.732,11,-4.896,0,0.103,0.179,4.92e-06,0.401,0.626,186.048,4Ilen0VxPEsVRLpnePji8P,4
1512,2020-08-07T08:21:00Z,False,user,album,34y7m68F7rN9ou6m5GWohR,Love Angel Music Baby,2004-11-22,day,13,album,1,189333,False,False,USIR10400853,False,Cool,59,True,4,track,0.709,0.721,2,-3.52,1,0.0281,0.0322,0.000309,0.355,0.801,112.019,4QvTOAIVxL3NGgrIYU97pj,4
1513,2020-08-07T08:21:00Z,False,user,album,3eZd2XbhLyPcgbgcsLTZh3,All the Right Reasons,2005-09-26,day,11,album,1,258920,False,False,NLA320581256,False,Photograph,68,True,3,track,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,3hb2ScEVkGchcAQqrPLP0R,4
1514,2020-08-07T08:21:00Z,False,user,album,5Kexjw3aLUrvDNAGrUMAmE,Bluestars,2005-05-17,day,14,album,1,240040,False,True,USAT20502193,False,Your Body,59,True,2,track,0.838,0.594,4,-5.695,0,0.113,0.176,0.0,0.0867,0.507,90.038,5y4TDQdYzlT4eoQIPOgNDz,4
1515,2020-08-07T08:21:00Z,False,user,album,32Bu3ETQhR1PFCj3ndDlYf,The Trinity,2005-09-26,day,18,album,1,213066,False,False,USAT20502060,False,We Be Burnin',59,True,3,track,0.95,0.803,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,4kOTDj4SiZPkW1p96WMDNv,4
1516,2020-08-07T08:21:00Z,False,user,album,71gUhKYZIWmmjqAHlY4Br3,Goodies,2004-09-27,day,13,album,1,256346,False,False,USLF20400123,False,Oh (feat. Ludacris),62,True,5,track,0.8,0.496,7,-7.135,1,0.0506,0.000298,0.0,0.0697,0.357,128.29,7i7UIbm5E0DD7aSOYvwp2v,4
1517,2020-08-07T08:21:00Z,False,user,album,1kTlYbs28MXw7hwO0NLYif,Encore (Deluxe Version),2004-11-12,day,23,album,1,250760,False,True,USIR10400813,False,Mockingbird,76,True,16,track,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,561jH07mF1jHuk7KlaeF0s,4
1518,2020-08-07T08:21:00Z,False,user,album,1MSfGxrYjkxUp8DL60o60T,Stop All The World Now,2003,year,11,album,1,249120,False,False,USSM10310894,False,Collide,54,True,3,track,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,5aDpULK8MbJmHl42kR5KNI,4
1519,2020-08-07T08:21:00Z,False,user,album,4E7bV0pzG0LciBSWTszra6,X&Y,2005-06-07,day,13,album,1,295533,False,False,GBAYE0500605,False,Fix You,82,True,4,track,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,7LVHVU3tWfcxj5aiPFEW4Q,4
1520,2020-08-07T08:21:00Z,False,user,album,5YgxPLNYgoGPA6xd9XFhMi,Trouble Deluxe Edition,2005-01-01,day,23,album,2,219920,False,True,USUR10401102,False,"Baby, I'm Back",45,True,9,track,0.899,0.365,9,-5.461,0,0.105,0.0508,0.0,0.097,0.749,100.01,7xiaTCgkQtB7OjnddcvsbO,4
1521,2020-08-07T08:21:00Z,False,user,album,2B9q4KPjOEYu885Keo9dfX,In Between Dreams,2005-01-01,day,15,album,1,207680,False,False,USMC60400027,False,Better Together,75,True,1,track,0.871,0.346,5,-9.481,1,0.0522,0.298,9.24e-06,0.108,0.659,110.054,2iXdwVdzA0KrI2Q0iZNJbX,4
1522,2020-08-07T08:21:00Z,False,user,album,3zHPYwiMJqa3hTBgk695Ae,"Fijación Oral, Vol. 1",2005-06-03,day,12,album,1,212893,False,False,USSM10501700,False,La Tortura (feat. Alejandro Sanz),73,True,3,track,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,5BSclXJTa9B0iURhUjZo50,4
1523,2020-08-07T08:21:00Z,False,user,album,07hC5JSKAodpBIVR6A772E,Something to Be,2005-04-05,day,12,album,1,226640,False,False,USAT20500023,False,Lonely No More,57,True,2,track,0.551,0.896,9,-3.152,0,0.109,0.033,0.0,0.0899,0.858,171.79,4faFAhOflLzhfJECveRwva,4
1524,2020-08-07T08:21:00Z,False,user,album,6TqRKHLjDu5QZuC8u5Woij,The Diary Of Alicia Keys,2003-12-02,day,15,album,1,256000,False,False,USJAY0300449,False,Karma,52,True,2,track,0.727,0.736,10,-6.203,1,0.0615,0.0743,0.00311,0.0347,0.687,85.1,588RGyR1f4Plc8nm7SrdCa,4
1525,2020-08-07T08:21:00Z,False,user,album,0Fm4Qx8IVHEEBYPeRzNUGI,Chariot - Stripped,2004-07-26,day,23,album,1,239173,False,False,USJAY0300036,False,Chariot,58,True,2,track,0.281,0.779,7,-5.104,1,0.0514,0.0437,0.0,0.37,0.344,167.172,08kTO4EW0jb07zNsCNM83w,4
1526,2020-08-07T08:21:00Z,False,user,album,1Wz9PANLXjaOskUv575hRV,Never Gone,2005-06-14,day,12,album,1,239586,False,False,USJI10500131,False,Incomplete,64,True,1,track,0.437,0.589,4,-4.834,1,0.0331,0.231,0.0,0.0768,0.165,133.631,0CnD7Hiw6pae6rLsZw5q5W,4
1527,2020-08-07T08:21:00Z,False,user,album,33lk2GnP8cJzl7cd1OJrXn,Loyal To The Game,2004-01-01,day,17,album,1,238053,False,True,USIR10401032,False,Ghetto Gospel,69,True,4,track,0.794,0.614,5,-5.352,0,0.0467,0.0964,0.0,0.0788,0.663,80.569,7jLbTp3qZzah9kMIdW8e5M,4
1528,2020-08-07T08:21:00Z,False,user,single,6vKZKCLOg4Yc8VuxFEowtY,Get It Poppin' (feat. Nelly) [Radio Version],2005-04-26,day,1,album,1,211320,False,False,USAT20502230,False,Get It Poppin' (feat. Nelly) - Radio Version,46,True,1,track,0.905,0.55,1,-7.558,1,0.372,0.0628,0.0,0.0644,0.52,100.813,3zdDxhDo5SycC7XSAPfdjv,4
1529,2020-08-07T08:21:00Z,False,user,album,4PrPbmm0gKvaD3rerOXFg8,The Documentary,2005,year,18,album,1,235533,False,True,USIR10400834,False,How We Do,74,True,6,track,0.862,0.648,4,-7.401,0,0.251,0.0455,0.0,0.0332,0.637,98.012,4PmMVdIFpJTB9WQbmILf4p,4
1530,2020-08-20T07:45:17Z,False,user,album,6dhqlbbOqTKD5xbN3iRqlY,Crazy Frog presents Crazy Hits,2005-08-01,day,16,album,1,168879,False,False,DES310500134,False,Axel F,66,True,2,track,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,0Bo5fjMtTfCD8vHGebivqc,4
1531,2020-08-07T08:21:00Z,False,user,single,4lhyg7YGQagE8FT8cZBqyw,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,2004-11-30,day,6,album,1,205733,False,True,USWB10403681,False,Numb / Encore,75,True,1,track,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045,5sNESr6pQfIhL3krM8CtZn,4
1532,2020-08-07T08:21:00Z,False,user,album,1PD3hNs0PRMtOeU11DPpim,Counting Down The Days,2005-04-04,day,12,album,1,222653,False,False,GBHKB0500012,False,Shiver,52,True,2,track,0.489,0.798,1,-4.49,1,0.0316,0.00115,2.81e-06,0.149,0.309,94.163,2ZudaDYcCTgqqYPV0TrNn8,4
1533,2020-08-07T08:21:00Z,False,user,album,5dN7F9DV0Qg1XRdIgW8rke,American Idiot,2004-09-21,day,9,album,1,285653,False,False,USRE10400992,False,Wake Me up When September Ends,76,True,7,track,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,3ZffCQKLFLUvYM59XKLbVm,4
1534,2020-08-07T08:21:00Z,False,user,album,1kTlYbs28MXw7hwO0NLYif,Encore (Deluxe Version),2004-11-12,day,23,album,1,296880,False,True,USIR10400812,False,Like Toy Soldiers,68,True,5,track,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,6CN3e26iQSj1N5lomh0mfO,4
1535,2020-08-07T08:21:00Z,False,user,album,2B9q4KPjOEYu885Keo9dfX,In Between Dreams,2005-01-01,day,15,album,1,191906,False,False,USMC60400032,False,Banana Pancakes,71,True,3,track,0.814,0.373,7,-8.017,1,0.116,0.602,1.7e-05,0.0931,0.632,114.548,0BgbobvykXxEvxo2HhCuvM,4
1536,2020-08-07T08:21:00Z,False,user,album,1PioHkWD8fyM5UhrzxMQkS,The Invisible Invasion,2005-05-23,day,12,album,1,152520,False,False,GBETG0500013,False,In the Morning,56,True,6,track,0.644,0.777,6,-6.165,0,0.0284,0.0252,0.0,0.0554,0.966,126.257,3q7D4kfMcju2alVibiUAcz,4
1537,2020-08-07T08:21:00Z,False,user,album,50Zz8CkIhATKUlQMbHO3k1,"Whatever People Say I Am, That's What I'm Not",2006-01-29,day,13,album,1,173680,False,False,GBCEL0501181,False,I Bet You Look Good On The Dancefloor,72,True,2,track,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,3DQVgcqaP3iSMbaKsd57l5,4
1538,2020-08-07T08:21:00Z,False,user,album,7q5LBgCP11FX8gYFVBMqi3,Let's Get It: Thug Motivation 101,2005-01-01,day,19,album,1,280013,False,True,USUM70501374,False,Soul Survivor,54,True,14,track,0.684,0.493,10,-7.728,1,0.0459,0.000839,0.0,0.157,0.08,84.03,12bZjnzjuJoyRslVC4BmxU,4
1539,2020-08-07T08:21:00Z,False,user,album,7tsXPtLqhab1zWeubbf6JH,Encore,2004-11-12,day,20,album,1,265480,False,True,USIR10400804,False,Ass Like That,53,True,14,track,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,0avjVeujL8PYfm8tKKszLH,4
1540,2020-08-07T08:21:00Z,False,user,album,4PrPbmm0gKvaD3rerOXFg8,The Documentary,2005,year,18,album,1,206400,False,True,USIR10401121,False,Hate It Or Love It,75,True,4,track,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,2wGSgTmgSF3xjRrHkTc25R,4
1541,2020-08-07T08:21:00Z,False,user,album,1DwcGY8AK9RS0IgmozyvyP,Language.Sex.Violence.Other?,2005-01-01,day,11,album,1,297426,False,False,GBBLK0500005,False,Dakota,68,True,5,track,0.506,0.93,4,-3.499,1,0.0675,0.129,0.00682,0.0931,0.305,146.994,3qaSqrrevBrb84xl5JlptU,4
1542,2020-08-07T08:21:00Z,False,user,album,6jOas0sYexfB4MDNShABrw,Employment,2005,year,12,album,1,233186,False,False,GBDVX0400045,False,I Predict A Riot,62,True,2,track,0.395,0.979,8,-3.241,1,0.0766,0.0243,0.0,0.12,0.41,158.842,75D3n6wnFQmu1HVmLAlWM4,4
1543,2020-08-07T08:21:00Z,False,user,album,4trfDRFU3Fd2P0jnuCKFaY,Bodyrockers,2005-01-01,day,11,album,1,200053,False,False,GBF080500011,False,I Like The Way - Radio Edit,57,True,2,track,0.642,0.851,6,-3.638,1,0.0431,0.0248,0.0146,0.084,0.777,127.988,0reKGVcWLVvl1FzjZ6TACy,4
1544,2020-08-07T08:21:00Z,False,user,album,1OO7kdJ4OzWbjcroJEpfTH,Getting Away With Murder,2004-01-01,day,12,album,1,208199,False,False,USDW10400812,False,Scars,61,True,8,track,0.455,0.929,11,-3.295,1,0.0494,0.0875,0.0,0.226,0.484,89.782,3TAtUJc4Sj913Cs5gBUeu0,4
1545,2020-08-07T08:21:00Z,False,user,single,5tPp4HFzqKWzPw46x1GIlg,Outta Control,2005-01-01,day,2,album,1,247506,False,True,USUM70501168,False,Outta Control - Remix,61,True,1,track,0.772,0.599,8,-5.996,0,0.246,0.0277,0.0,0.0839,0.557,92.029,2uhnzF1F605tp9QS6rH2VW,4
1546,2020-08-07T08:21:00Z,False,user,album,0Ss04Ikau9W2J7EgrKMvQ5,Don't Believe the Truth,2005-07-25,day,11,album,1,310440,False,False,GBBQY0500089,False,Lyla,6,True,3,track,0.394,0.948,11,-2.421,1,0.0479,0.000113,0.000142,0.146,0.31,120.896,6cFLAGlORtXUAja6p04L0l,4
1547,2020-08-07T08:21:00Z,False,user,album,3IwJYk2qy7gBGFOmOjYsqN,Certified,2005-01-01,day,17,album,1,230133,False,True,USUM70500322,False,Play,53,True,5,track,0.837,0.658,1,-8.013,0,0.126,0.000213,0.122,0.243,0.586,95.027,5CWyE2OcZI1HVnHBh4RrKF,4
1548,2020-08-07T08:21:00Z,False,user,compilation,22S5arZONb8LdaURbpzpDR,The Greatest Hits,2012-01-01,day,12,album,1,243053,False,False,USUM71213131,False,Let Me Go,52,True,5,track,0.478,0.863,1,-4.914,0,0.0387,0.0181,0.0,0.111,0.491,92.004,6A1yZW5SLd9hpLZsG29hCQ,4
1549,2020-08-07T08:21:00Z,False,user,album,0tkYbxsTPQ5kTVdrvj4S3f,United States Of Atlanta,2005-06-28,day,23,album,1,179160,False,True,USTV10500375,False,Wait (The Whisper Song),59,True,10,track,0.933,0.513,7,-13.203,1,0.347,0.00112,0.00248,0.107,0.595,102.017,5Y78yINSOCW6xbOfGWNBg4,4
1550,2020-08-07T08:20:08Z,False,user,album,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23,day,21,album,1,250373,False,False,USAR10301423,False,Yeah! (feat. Lil Jon & Ludacris),82,True,2,track,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,5rb9QrpfcKFHM1EUbSIurX,4
1551,2020-08-07T08:20:08Z,False,user,album,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,2002,year,29,album,1,206200,False,False,USJAY0300080,False,This Love,79,True,2,track,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,6ECp64rv50XVz93WvxXMGF,4
1552,2020-08-07T08:20:08Z,False,user,single,7EXstuWka51pNFzEAidEol,Let Me Love You,2004-09-21,day,1,album,1,256733,False,False,USJAY0400348,False,Let Me Love You,75,True,1,track,0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514,3ibKnFDaa3GhpPGlOUj7ff,4
1553,2020-08-07T08:20:08Z,False,user,album,1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,2003,year,40,album,2,235213,False,False,USAR10300924,False,Hey Ya!,79,True,9,track,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,2PpruBYCo4H7WOBJ7Q2EwM,4
1554,2020-08-07T08:20:08Z,False,user,album,2zE1YKY7Okj10Tjl09jjth,The Reason (15th Anniversary Deluxe),2003-12-09,day,17,album,1,232800,False,False,USIR20300704,False,The Reason,79,True,8,track,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,77loZpT5Y5PRP1S451P9Yz,4
1555,2020-08-07T08:20:08Z,False,user,album,0z7pVBGOD7HCIB7S8eLkLI,In The Zone,2003-11-13,day,13,album,1,198800,False,False,USJI10301005,False,Toxic,82,True,6,track,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,6I9VzXrHxO9rA9A5euc8Ak,4
1556,2020-08-07T08:20:08Z,False,user,album,6TqRKHLjDu5QZuC8u5Woij,The Diary Of Alicia Keys,2003-12-02,day,15,album,1,228706,False,False,USJAY0300452,False,If I Ain't Got You,79,True,6,track,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,3XVBdLihbNbxUwZosxcGuJ,3
1557,2020-08-07T08:20:08Z,False,user,album,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23,day,21,album,1,223440,False,False,USAR10400887,False,My Boo,79,True,18,track,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,68vgtRHr7iZHpzGpon6Jlo,4
1558,2020-08-07T08:20:08Z,False,user,single,525Wa8jcfsm53lsrGfFdSI,Leave (Get Out),2005-09-30,day,4,album,1,242746,False,False,DEH840400315,False,Leave (Get Out) - Radio Edit,57,True,1,track,0.656,0.513,5,-8.691,1,0.253,0.156,6.45e-05,0.0763,0.464,86.891,7dVF4ntkKdoynV9fq6o2Zj,4
1559,2020-08-07T08:20:08Z,False,user,album,0OWwtYwEZFMquSeHGNv3cw,Kevin Lyttle (US Domestic Release),2004-03-30,day,16,album,1,192106,False,False,USAT20400415,False,Turn Me On,66,True,1,track,0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279,0BBOLOV5JntPL3341swIre,4
1560,2020-08-07T08:20:08Z,False,user,album,3xjdyJjSMNsSRkj3GTmBLi,Destiny Fulfilled,2004,year,12,album,1,242013,False,False,USSM10412855,False,Lose My Breath,61,True,1,track,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,2n4uOdMHzEvcZ0KP7iQnay,4
1561,2020-08-07T08:20:08Z,False,user,album,06v9eHnqhMK2tbM2Iz3p0Y,Dangerously In Love,2003-03-10,day,16,album,1,208600,False,False,USSM10305418,False,Naughty Girl,62,True,2,track,0.735,0.466,6,-8.65,0,0.0857,0.239,6.24e-06,0.102,0.643,99.973,0CPLnPUUHh44vAzDSM5ZlR,4
1562,2020-08-07T08:20:08Z,False,user,single,2jOxjU5Mw0eIKQIFohnghC,Take Me To The Clouds Above (LMC Vs. U2 / Remixes),2004-01-26,day,13,album,1,171546,False,False,GBCFZ0400232,False,Take Me To The Clouds Above - LMC Vs. U2 / Radio Edit,61,True,1,track,0.668,0.905,6,-5.395,1,0.038,0.00232,0.0331,0.141,0.667,128.658,4zrl5YGi2OqMar45Kdn4BM,4
1563,2020-08-07T08:20:08Z,False,user,album,4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,2004-02-10,day,21,album,1,223506,False,True,USDJ20301703,False,All Falls Down,73,True,4,track,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,5SkRLpaGtvYPhw02vZhQQ9,4
1564,2020-08-07T08:20:08Z,False,user,album,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23,day,21,album,1,231933,False,False,USAR10400974,False,Burn,69,True,6,track,0.796,0.477,1,-7.161,1,0.108,0.314,0.0,0.12,0.685,119.928,7z3N2W7Xz1t2G2sAO8wFVH,4
1565,2020-08-07T08:20:08Z,False,user,album,5i2HhIrYyMNQvmsBk9h8Im,Barrio Fino (Bonus Track Version),2004-07-13,day,23,album,1,192600,False,False,QM6N21759342,False,Gasolina,77,True,5,track,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,6jEZLz3YpnEBRpVkv35AmP,4
1566,2020-08-07T08:20:08Z,False,user,album,15Zjx7K5ifTVmXa3Nk5B88,Nina Sky,2004-01-01,day,14,album,1,232000,False,False,USUR10400494,False,Move Ya Body,66,True,2,track,0.87,0.712,11,-6.313,0,0.0432,0.0202,0.000331,0.0576,0.877,121.057,2ndnVdR8si7CW9T8vJRHyW,4
1567,2020-08-07T08:20:08Z,False,user,album,1meis09isQJFDA65afUTt8,Unwritten,2004-09-06,day,13,album,1,216360,False,False,GBARL0400683,False,These Words,55,True,1,track,0.734,0.635,5,-7.03,1,0.0816,0.0322,0.0,0.0808,0.931,96.99,6QLU1GKy2Zh2mOh2uoJ0TV,4
1568,2020-08-07T08:20:08Z,False,user,album,7xt2MWlSFHNP2NcHWE4W3b,Suit,2004-09-14,day,11,album,1,336506,False,True,USUR10400516,False,My Place,58,True,3,track,0.6,0.641,1,-4.237,0,0.0423,0.0498,1.49e-06,0.0982,0.642,163.153,1NAyvpW70a9lxY0YlLWFV4,4
1569,2020-08-07T08:20:08Z,False,user,single,75g3L3m32TIGTugnpNeJDt,Tipsy,2001-01-01,day,4,album,1,247106,False,True,USAR10301217,False,Tipsy - Club Mix,59,True,2,track,0.925,0.741,9,-5.827,0,0.315,0.0653,0.0,0.044,0.654,93.04,6fqqAsCYfDOtXAD8Ydo06K,4
